	Province	Country	Year	Value
22018	Castilla y León	PAK	2016	285.0
22019	Castilla y León	PAK	2017	260.0
22020	Castilla y León	PAN	1998	52.0
22021	Castilla y León	PAN	1999	44.0
22022	Castilla y León	PAN	2000	49.0
22023	Castilla y León	PAN	2001	56.0
22024	Castilla y León	PAN	2002	70.0
22025	Castilla y León	PAN	2003	69.0
22026	Castilla y León	PAN	2004	70.0
22027	Castilla y León	PAN	2005	78.0
22028	Castilla y León	PAN	2006	69.0
22029	Castilla y León	PAN	2007	59.0
22030	Castilla y León	PAN	2008	62.0
22031	Castilla y León	PAN	2009	64.0
22032	Castilla y León	PAN	2010	42.0
22033	Castilla y León	PAN	2011	42.0
22034	Castilla y León	PAN	2012	32.0
22035	Castilla y León	PAN	2013	23.0
22036	Castilla y León	PAN	2014	18.0
22037	Castilla y León	PAN	2015	12.0
22038	Castilla y León	PAN	2016	13.0
22039	Castilla y León	PAN	2017	13.0
22040	Castilla y León	PRY	1998	1282.0
22041	Castilla y León	PRY	1999	1292.0
22042	Castilla y León	PRY	2000	1288.0
22043	Castilla y León	PRY	2001	1364.0
22044	Castilla y León	PRY	2002	1565.0
22045	Castilla y León	PRY	2003	1574.0
22046	Castilla y León	PRY	2004	1570.0
22047	Castilla y León	PRY	2005	1540.0
22048	Castilla y León	PRY	2006	1470.0
22049	Castilla y León	PRY	2007	1233.0
22050	Castilla y León	PRY	2008	910.0
22051	Castilla y León	PRY	2009	635.0
22052	Castilla y León	PRY	2010	370.0
22053	Castilla y León	PRY	2011	137.0
22054	Castilla y León	PRY	2012	65.0
22055	Castilla y León	PRY	2013	38.0
22056	Castilla y León	PRY	2014	29.0
22057	Castilla y León	PRY	2015	25.0
22058	Castilla y León	PRY	2016	24.0
22059	Castilla y León	PRY	2017	22.0
22060	Castilla y León	PER	1998	1772.0
22061	Castilla y León	PER	1999	1966.0
22062	Castilla y León	PER	2000	2215.0
22063	Castilla y León	PER	2001	2676.0
22064	Castilla y León	PER	2002	3473.0
22065	Castilla y León	PER	2003	3585.0
22066	Castilla y León	PER	2004	3827.0
22067	Castilla y León	PER	2005	3757.0
22068	Castilla y León	PER	2006	3500.0
22069	Castilla y León	PER	2007	2891.0
22070	Castilla y León	PER	2008	2237.0
22071	Castilla y León	PER	2009	1919.0
22072	Castilla y León	PER	2010	1479.0
22073	Castilla y León	PER	2011	1030.0
22074	Castilla y León	PER	2012	788.0
22075	Castilla y León	PER	2013	549.0
22076	Castilla y León	PER	2014	376.0
22077	Castilla y León	PER	2015	227.0
22078	Castilla y León	PER	2016	207.0
22079	Castilla y León	PER	2017	198.0
22080	Castilla y León	PHL	1998	127.0
22081	Castilla y León	PHL	1999	119.0
22082	Castilla y León	PHL	2000	124.0
22083	Castilla y León	PHL	2001	137.0
22084	Castilla y León	PHL	2002	135.0
22085	Castilla y León	PHL	2003	134.0
22086	Castilla y León	PHL	2004	134.0
22087	Castilla y León	PHL	2005	121.0
22088	Castilla y León	PHL	2006	128.0
22089	Castilla y León	PHL	2007	109.0
22090	Castilla y León	PHL	2008	83.0
22091	Castilla y León	PHL	2009	76.0
22092	Castilla y León	PHL	2010	86.0
22093	Castilla y León	PHL	2011	72.0
22094	Castilla y León	PHL	2012	86.0
22095	Castilla y León	PHL	2013	66.0
22096	Castilla y León	PHL	2014	57.0
22097	Castilla y León	PHL	2015	52.0
22098	Castilla y León	PHL	2016	50.0
22099	Castilla y León	PHL	2017	51.0
22100	Castilla y León	POL	1998	1781.0
22101	Castilla y León	POL	1999	1963.0
22102	Castilla y León	POL	2000	2223.0
22103	Castilla y León	POL	2001	2597.0
22104	Castilla y León	POL	2002	3010.0
22105	Castilla y León	POL	2003	3370.0
22106	Castilla y León	POL	2004	3374.0
22107	Castilla y León	POL	2005	3472.0
22108	Castilla y León	POL	2006	3605.0
22109	Castilla y León	POL	2007	3447.0
22110	Castilla y León	POL	2008	2534.0
22111	Castilla y León	POL	2009	1677.0
22112	Castilla y León	POL	2010	1296.0
22113	Castilla y León	POL	2011	954.0
22114	Castilla y León	POL	2012	881.0
22115	Castilla y León	POL	2013	712.0
22116	Castilla y León	POL	2014	459.0
22117	Castilla y León	POL	2015	368.0
22118	Castilla y León	POL	2016	325.0
22119	Castilla y León	POL	2017	303.0
22120	Castilla y León	PRT	1998	8231.0
22121	Castilla y León	PRT	1999	8930.0
22122	Castilla y León	PRT	2000	9809.0
22123	Castilla y León	PRT	2001	11161.0
22124	Castilla y León	PRT	2002	13315.0
22125	Castilla y León	PRT	2003	15756.0
22126	Castilla y León	PRT	2004	15777.0
22127	Castilla y León	PRT	2005	15657.0
22128	Castilla y León	PRT	2006	15898.0
22129	Castilla y León	PRT	2007	14634.0
22130	Castilla y León	PRT	2008	10817.0
22131	Castilla y León	PRT	2009	8817.0
22132	Castilla y León	PRT	2010	7207.0
22133	Castilla y León	PRT	2011	6266.0
22134	Castilla y León	PRT	2012	6806.0
22135	Castilla y León	PRT	2013	6417.0
22136	Castilla y León	PRT	2014	6122.0
22137	Castilla y León	PRT	2015	6087.0
22138	Castilla y León	PRT	2016	5863.0
22139	Castilla y León	PRT	2017	5545.0
22140	Castilla y León	ROU	1998	24251.0
22141	Castilla y León	ROU	1999	25512.0
22142	Castilla y León	ROU	2000	26727.0
22143	Castilla y León	ROU	2001	28564.0
22144	Castilla y León	ROU	2002	30340.0
22145	Castilla y León	ROU	2003	31944.0
22146	Castilla y León	ROU	2004	30181.0
22147	Castilla y León	ROU	2005	28442.0
22148	Castilla y León	ROU	2006	27247.0
22149	Castilla y León	ROU	2007	24432.0
22150	Castilla y León	ROU	2008	14386.0
22151	Castilla y León	ROU	2009	11158.0
22152	Castilla y León	ROU	2010	8027.0
22153	Castilla y León	ROU	2011	4750.0
22154	Castilla y León	ROU	2012	2789.0
22155	Castilla y León	ROU	2013	1012.0
22156	Castilla y León	ROU	2014	368.0
22157	Castilla y León	ROU	2015	85.0
22158	Castilla y León	ROU	2016	58.0
22159	Castilla y León	ROU	2017	52.0
22160	Castilla y León	RUS	1998	574.0
22161	Castilla y León	RUS	1999	585.0
22162	Castilla y León	RUS	2000	570.0
22163	Castilla y León	RUS	2001	575.0
22164	Castilla y León	RUS	2002	594.0
22165	Castilla y León	RUS	2003	598.0
22166	Castilla y León	RUS	2004	564.0
22167	Castilla y León	RUS	2005	532.0
22168	Castilla y León	RUS	2006	518.0
22169	Castilla y León	RUS	2007	518.0
22170	Castilla y León	RUS	2008	499.0
22171	Castilla y León	RUS	2009	556.0
22172	Castilla y León	RUS	2010	563.0
22173	Castilla y León	RUS	2011	458.0
22174	Castilla y León	RUS	2012	367.0
22175	Castilla y León	RUS	2013	265.0
22176	Castilla y León	RUS	2014	140.0
22177	Castilla y León	RUS	2015	62.0
22178	Castilla y León	RUS	2016	36.0
22179	Castilla y León	RUS	2017	34.0
22180	Castilla y León	SEN	1998	751.0
22181	Castilla y León	SEN	1999	755.0
22182	Castilla y León	SEN	2000	762.0
22183	Castilla y León	SEN	2001	921.0
22184	Castilla y León	SEN	2002	1194.0
22185	Castilla y León	SEN	2003	954.0
22186	Castilla y León	SEN	2004	787.0
22187	Castilla y León	SEN	2005	756.0
22188	Castilla y León	SEN	2006	716.0
22189	Castilla y León	SEN	2007	604.0
22190	Castilla y León	SEN	2008	488.0
22191	Castilla y León	SEN	2009	471.0
22192	Castilla y León	SEN	2010	422.0
22193	Castilla y León	SEN	2011	351.0
22194	Castilla y León	SEN	2012	333.0
22195	Castilla y León	SEN	2013	296.0
22196	Castilla y León	SEN	2014	236.0
22197	Castilla y León	SEN	2015	154.0
22198	Castilla y León	SEN	2016	134.0
22199	Castilla y León	SEN	2017	126.0
22200	Castilla y León	SRB	1998	56.0
22201	Castilla y León	SRB	1999	54.0
22202	Castilla y León	SRB	2000	53.0
22203	Castilla y León	SRB	2001	49.0
22204	Castilla y León	SRB	2002	49.0
22205	Castilla y León	SRB	2003	52.0
22206	Castilla y León	SRB	2004	40.0
22207	Castilla y León	SRB	2005	31.0
22208	Castilla y León	SRB	2006	30.0
22209	Castilla y León	SRB	2007	37.0
22210	Castilla y León	SRB	2008	0.0
22211	Castilla y León	SRB	2009	0.0
22212	Castilla y León	SRB	2010	0.0
22213	Castilla y León	SRB	2011	0.0
22214	Castilla y León	SRB	2012	0.0
22215	Castilla y León	SRB	2013	0.0
22216	Castilla y León	SRB	2014	0.0
22217	Castilla y León	SRB	2015	0.0
22218	Castilla y León	SRB	2016	0.0
22219	Castilla y León	SRB	2017	0.0
22220	Castilla y León	SLE	1998	24.0
22221	Castilla y León	SLE	1999	25.0
22222	Castilla y León	SLE	2000	24.0
22223	Castilla y León	SLE	2001	25.0
22224	Castilla y León	SLE	2002	27.0
22225	Castilla y León	SLE	2003	24.0
22226	Castilla y León	SLE	2004	24.0
22227	Castilla y León	SLE	2005	31.0
22228	Castilla y León	SLE	2006	35.0
22229	Castilla y León	SLE	2007	30.0
22230	Castilla y León	SLE	2008	26.0
22231	Castilla y León	SLE	2009	28.0
22232	Castilla y León	SLE	2010	29.0
22233	Castilla y León	SLE	2011	36.0
22234	Castilla y León	SLE	2012	30.0
22235	Castilla y León	SLE	2013	12.0
22236	Castilla y León	SLE	2014	9.0
22237	Castilla y León	SLE	2015	4.0
22238	Castilla y León	SLE	2016	1.0
22239	Castilla y León	SLE	2017	0.0
22240	Castilla y León	SVN	1998	17.0
22241	Castilla y León	SVN	1999	18.0
22242	Castilla y León	SVN	2000	21.0
22243	Castilla y León	SVN	2001	25.0
22244	Castilla y León	SVN	2002	27.0
22245	Castilla y León	SVN	2003	25.0
22246	Castilla y León	SVN	2004	19.0
22247	Castilla y León	SVN	2005	19.0
22248	Castilla y León	SVN	2006	14.0
22249	Castilla y León	SVN	2007	10.0
22250	Castilla y León	SVN	2008	8.0
22251	Castilla y León	SVN	2009	10.0
22252	Castilla y León	SVN	2010	7.0
22253	Castilla y León	SVN	2011	6.0
22254	Castilla y León	SVN	2012	10.0
22255	Castilla y León	SVN	2013	7.0
22256	Castilla y León	SVN	2014	4.0
22257	Castilla y León	SVN	2015	5.0
22258	Castilla y León	SVN	2016	4.0
22259	Castilla y León	SVN	2017	3.0
22260	Castilla y León	ZAF	1998	17.0
22261	Castilla y León	ZAF	1999	12.0
22262	Castilla y León	ZAF	2000	7.0
22263	Castilla y León	ZAF	2001	9.0
22264	Castilla y León	ZAF	2002	11.0
22265	Castilla y León	ZAF	2003	12.0
22266	Castilla y León	ZAF	2004	12.0
22267	Castilla y León	ZAF	2005	12.0
22268	Castilla y León	ZAF	2006	8.0
22269	Castilla y León	ZAF	2007	5.0
22270	Castilla y León	ZAF	2008	6.0
22271	Castilla y León	ZAF	2009	8.0
22272	Castilla y León	ZAF	2010	11.0
22273	Castilla y León	ZAF	2011	11.0
22274	Castilla y León	ZAF	2012	16.0
22275	Castilla y León	ZAF	2013	10.0
22276	Castilla y León	ZAF	2014	4.0
22277	Castilla y León	ZAF	2015	5.0
22278	Castilla y León	ZAF	2016	4.0
22279	Castilla y León	ZAF	2017	6.0
22280	Castilla y León	KOR	1998	109.0
22281	Castilla y León	KOR	1999	104.0
22282	Castilla y León	KOR	2000	115.0
22283	Castilla y León	KOR	2001	127.0
22284	Castilla y León	KOR	2002	128.0
22285	Castilla y León	KOR	2003	125.0
22286	Castilla y León	KOR	2004	95.0
22287	Castilla y León	KOR	2005	84.0
22288	Castilla y León	KOR	2006	85.0
22289	Castilla y León	KOR	2007	78.0
22290	Castilla y León	KOR	2008	63.0
22291	Castilla y León	KOR	2009	86.0
22292	Castilla y León	KOR	2010	75.0
22293	Castilla y León	KOR	2011	67.0
22294	Castilla y León	KOR	2012	76.0
22295	Castilla y León	KOR	2013	66.0
22296	Castilla y León	KOR	2014	56.0
22297	Castilla y León	KOR	2015	57.0
22298	Castilla y León	KOR	2016	55.0
22299	Castilla y León	KOR	2017	54.0
22300	Castilla y León	SWE	1998	37.0
22301	Castilla y León	SWE	1999	42.0
22302	Castilla y León	SWE	2000	59.0
22303	Castilla y León	SWE	2001	62.0
22304	Castilla y León	SWE	2002	71.0
22305	Castilla y León	SWE	2003	76.0
22306	Castilla y León	SWE	2004	68.0
22307	Castilla y León	SWE	2005	67.0
22308	Castilla y León	SWE	2006	72.0
22309	Castilla y León	SWE	2007	67.0
22310	Castilla y León	SWE	2008	57.0
22311	Castilla y León	SWE	2009	60.0
22312	Castilla y León	SWE	2010	49.0
22313	Castilla y León	SWE	2011	36.0
22314	Castilla y León	SWE	2012	33.0
22315	Castilla y León	SWE	2013	24.0
22316	Castilla y León	SWE	2014	17.0
22317	Castilla y León	SWE	2015	18.0
22318	Castilla y León	SWE	2016	19.0
22319	Castilla y León	SWE	2017	21.0
22320	Castilla y León	CHE	1998	103.0
22321	Castilla y León	CHE	1999	107.0
22322	Castilla y León	CHE	2000	118.0
22323	Castilla y León	CHE	2001	117.0
22324	Castilla y León	CHE	2002	141.0
22325	Castilla y León	CHE	2003	174.0
22326	Castilla y León	CHE	2004	174.0
22327	Castilla y León	CHE	2005	177.0
22328	Castilla y León	CHE	2006	172.0
22329	Castilla y León	CHE	2007	171.0
22330	Castilla y León	CHE	2008	153.0
22331	Castilla y León	CHE	2009	147.0
22332	Castilla y León	CHE	2010	177.0
22333	Castilla y León	CHE	2011	175.0
22334	Castilla y León	CHE	2012	185.0
22335	Castilla y León	CHE	2013	177.0
22336	Castilla y León	CHE	2014	172.0
22337	Castilla y León	CHE	2015	174.0
22338	Castilla y León	CHE	2016	183.0
22339	Castilla y León	CHE	2017	184.0
22340	Castilla y León	SYR	1998	170.0
22341	Castilla y León	SYR	1999	66.0
22342	Castilla y León	SYR	2000	64.0
22343	Castilla y León	SYR	2001	54.0
22344	Castilla y León	SYR	2002	44.0
22345	Castilla y León	SYR	2003	44.0
22346	Castilla y León	SYR	2004	51.0
22347	Castilla y León	SYR	2005	54.0
22348	Castilla y León	SYR	2006	52.0
22349	Castilla y León	SYR	2007	53.0
22350	Castilla y León	SYR	2008	36.0
22351	Castilla y León	SYR	2009	43.0
22352	Castilla y León	SYR	2010	42.0
22353	Castilla y León	SYR	2011	39.0
22354	Castilla y León	SYR	2012	34.0
22355	Castilla y León	SYR	2013	26.0
22356	Castilla y León	SYR	2014	16.0
22357	Castilla y León	SYR	2015	15.0
22358	Castilla y León	SYR	2016	9.0
22359	Castilla y León	SYR	2017	12.0
22360	Castilla y León	THA	1998	59.0
22361	Castilla y León	THA	1999	47.0
22362	Castilla y León	THA	2000	54.0
22363	Castilla y León	THA	2001	57.0
22364	Castilla y León	THA	2002	54.0
22365	Castilla y León	THA	2003	57.0
22366	Castilla y León	THA	2004	59.0
22367	Castilla y León	THA	2005	53.0
22368	Castilla y León	THA	2006	43.0
22369	Castilla y León	THA	2007	38.0
22370	Castilla y León	THA	2008	41.0
22371	Castilla y León	THA	2009	36.0
22372	Castilla y León	THA	2010	33.0
22373	Castilla y León	THA	2011	27.0
22374	Castilla y León	THA	2012	27.0
22375	Castilla y León	THA	2013	22.0
22376	Castilla y León	THA	2014	21.0
22377	Castilla y León	THA	2015	16.0
22378	Castilla y León	THA	2016	12.0
22379	Castilla y León	THA	2017	13.0
22380	Castilla y León	NLD	1998	313.0
22381	Castilla y León	NLD	1999	352.0
22382	Castilla y León	NLD	2000	376.0
22383	Castilla y León	NLD	2001	402.0
22384	Castilla y León	NLD	2002	435.0
22385	Castilla y León	NLD	2003	480.0
22386	Castilla y León	NLD	2004	478.0
22387	Castilla y León	NLD	2005	474.0
22388	Castilla y León	NLD	2006	480.0
22389	Castilla y León	NLD	2007	432.0
22390	Castilla y León	NLD	2008	351.0
22391	Castilla y León	NLD	2009	303.0
22392	Castilla y León	NLD	2010	237.0
22393	Castilla y León	NLD	2011	190.0
22394	Castilla y León	NLD	2012	190.0
22395	Castilla y León	NLD	2013	170.0
22396	Castilla y León	NLD	2014	157.0
22397	Castilla y León	NLD	2015	146.0
22398	Castilla y León	NLD	2016	136.0
22399	Castilla y León	NLD	2017	120.0
22400	Castilla y León	SVK	1998	75.0
22401	Castilla y León	SVK	1999	89.0
22402	Castilla y León	SVK	2000	88.0
22403	Castilla y León	SVK	2001	97.0
22404	Castilla y León	SVK	2002	122.0
22405	Castilla y León	SVK	2003	156.0
22406	Castilla y León	SVK	2004	153.0
22407	Castilla y León	SVK	2005	159.0
22408	Castilla y León	SVK	2006	179.0
22409	Castilla y León	SVK	2007	172.0
22410	Castilla y León	SVK	2008	155.0
22411	Castilla y León	SVK	2009	115.0
22412	Castilla y León	SVK	2010	70.0
22413	Castilla y León	SVK	2011	47.0
22414	Castilla y León	SVK	2012	37.0
22415	Castilla y León	SVK	2013	24.0
22416	Castilla y León	SVK	2014	4.0
22417	Castilla y León	SVK	2015	1.0
22418	Castilla y León	SVK	2016	1.0
22419	Castilla y León	SVK	2017	0.0
22420	Castilla y León	TGO	1998	24.0
22421	Castilla y León	TGO	1999	26.0
22422	Castilla y León	TGO	2000	22.0
22423	Castilla y León	TGO	2001	29.0
22424	Castilla y León	TGO	2002	29.0
22425	Castilla y León	TGO	2003	31.0
22426	Castilla y León	TGO	2004	33.0
22427	Castilla y León	TGO	2005	32.0
22428	Castilla y León	TGO	2006	26.0
22429	Castilla y León	TGO	2007	19.0
22430	Castilla y León	TGO	2008	13.0
22431	Castilla y León	TGO	2009	15.0
22432	Castilla y León	TGO	2010	10.0
22433	Castilla y León	TGO	2011	7.0
22434	Castilla y León	TGO	2012	5.0
22435	Castilla y León	TGO	2013	2.0
22436	Castilla y León	TGO	2014	0.0
22437	Castilla y León	TGO	2015	1.0
22438	Castilla y León	TGO	2016	1.0
22439	Castilla y León	TGO	2017	2.0
22440	Castilla y León	TUN	1998	31.0
22441	Castilla y León	TUN	1999	33.0
22442	Castilla y León	TUN	2000	30.0
22443	Castilla y León	TUN	2001	29.0
22444	Castilla y León	TUN	2002	24.0
22445	Castilla y León	TUN	2003	24.0
22446	Castilla y León	TUN	2004	29.0
22447	Castilla y León	TUN	2005	26.0
22448	Castilla y León	TUN	2006	25.0
22449	Castilla y León	TUN	2007	26.0
22450	Castilla y León	TUN	2008	22.0
22451	Castilla y León	TUN	2009	22.0
22452	Castilla y León	TUN	2010	19.0
22453	Castilla y León	TUN	2011	18.0
22454	Castilla y León	TUN	2012	13.0
22455	Castilla y León	TUN	2013	12.0
22456	Castilla y León	TUN	2014	10.0
22457	Castilla y León	TUN	2015	7.0
22458	Castilla y León	TUN	2016	5.0
22459	Castilla y León	TUN	2017	5.0
22460	Castilla y León	TUR	1998	84.0
22461	Castilla y León	TUR	1999	78.0
22462	Castilla y León	TUR	2000	87.0
22463	Castilla y León	TUR	2001	86.0
22464	Castilla y León	TUR	2002	74.0
22465	Castilla y León	TUR	2003	75.0
22466	Castilla y León	TUR	2004	71.0
22467	Castilla y León	TUR	2005	72.0
22468	Castilla y León	TUR	2006	60.0
22469	Castilla y León	TUR	2007	31.0
22470	Castilla y León	TUR	2008	30.0
22471	Castilla y León	TUR	2009	40.0
22472	Castilla y León	TUR	2010	22.0
22473	Castilla y León	TUR	2011	19.0
22474	Castilla y León	TUR	2012	24.0
22475	Castilla y León	TUR	2013	17.0
22476	Castilla y León	TUR	2014	15.0
22477	Castilla y León	TUR	2015	8.0
22478	Castilla y León	TUR	2016	4.0
22479	Castilla y León	TUR	2017	4.0
22480	Castilla y León	UKR	1998	1252.0
22481	Castilla y León	UKR	1999	1226.0
22482	Castilla y León	UKR	2000	1192.0
22483	Castilla y León	UKR	2001	1170.0
22484	Castilla y León	UKR	2002	1203.0
22485	Castilla y León	UKR	2003	1183.0
22486	Castilla y León	UKR	2004	1199.0
22487	Castilla y León	UKR	2005	1168.0
22488	Castilla y León	UKR	2006	1134.0
22489	Castilla y León	UKR	2007	1093.0
22490	Castilla y León	UKR	2008	912.0
22491	Castilla y León	UKR	2009	942.0
22492	Castilla y León	UKR	2010	864.0
22493	Castilla y León	UKR	2011	690.0
22494	Castilla y León	UKR	2012	551.0
22495	Castilla y León	UKR	2013	329.0
22496	Castilla y León	UKR	2014	144.0
22497	Castilla y León	UKR	2015	37.0
22498	Castilla y León	UKR	2016	17.0
22499	Castilla y León	UKR	2017	11.0
22500	Castilla y León	GBR	1998	762.0
22501	Castilla y León	GBR	1999	764.0
22502	Castilla y León	GBR	2000	825.0
22503	Castilla y León	GBR	2001	835.0
22504	Castilla y León	GBR	2002	880.0
22505	Castilla y León	GBR	2003	941.0
22506	Castilla y León	GBR	2004	906.0
22507	Castilla y León	GBR	2005	879.0
22508	Castilla y León	GBR	2006	880.0
22509	Castilla y León	GBR	2007	810.0
22510	Castilla y León	GBR	2008	713.0
22511	Castilla y León	GBR	2009	638.0
22512	Castilla y León	GBR	2010	520.0
22513	Castilla y León	GBR	2011	446.0
22514	Castilla y León	GBR	2012	443.0
22515	Castilla y León	GBR	2013	362.0
22516	Castilla y León	GBR	2014	305.0
22517	Castilla y León	GBR	2015	267.0
22518	Castilla y León	GBR	2016	240.0
22519	Castilla y León	GBR	2017	225.0
22520	Castilla y León	USA	1998	722.0
22521	Castilla y León	USA	1999	728.0
22522	Castilla y León	USA	2000	683.0
22523	Castilla y León	USA	2001	687.0
22524	Castilla y León	USA	2002	708.0
22525	Castilla y León	USA	2003	695.0
22526	Castilla y León	USA	2004	679.0
22527	Castilla y León	USA	2005	626.0
22528	Castilla y León	USA	2006	597.0
22529	Castilla y León	USA	2007	535.0
22530	Castilla y León	USA	2008	468.0
22531	Castilla y León	USA	2009	556.0
22532	Castilla y León	USA	2010	571.0
22533	Castilla y León	USA	2011	478.0
22534	Castilla y León	USA	2012	521.0
22535	Castilla y León	USA	2013	448.0
22536	Castilla y León	USA	2014	388.0
22537	Castilla y León	USA	2015	313.0
22538	Castilla y León	USA	2016	279.0
22539	Castilla y León	USA	2017	268.0
22540	Castilla y León	URY	1998	280.0
22541	Castilla y León	URY	1999	311.0
22542	Castilla y León	URY	2000	343.0
22543	Castilla y León	URY	2001	374.0
22544	Castilla y León	URY	2002	450.0
22545	Castilla y León	URY	2003	486.0
22546	Castilla y León	URY	2004	549.0
22547	Castilla y León	URY	2005	603.0
22548	Castilla y León	URY	2006	623.0
22549	Castilla y León	URY	2007	613.0
22550	Castilla y León	URY	2008	574.0
22551	Castilla y León	URY	2009	651.0
22552	Castilla y León	URY	2010	570.0
22553	Castilla y León	URY	2011	414.0
22554	Castilla y León	URY	2012	258.0
22555	Castilla y León	URY	2013	134.0
22556	Castilla y León	URY	2014	78.0
22557	Castilla y León	URY	2015	66.0
22558	Castilla y León	URY	2016	56.0
22559	Castilla y León	URY	2017	53.0
22560	Castilla y León	VEN	1998	1408.0
