Data from series

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47798
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
1987	7,445066	Definitivo	
1986	7,709808	Definitivo	
1985	7,949166	Definitivo	
1984	7,735540	Definitivo	
1983	8,038310	Definitivo	
1982	7,708531	Definitivo	
1981	7,986309	Definitivo	
1980	7,971614	Definitivo	
1979	7,984568	Definitivo	
1978	8,390205	Definitivo	
1977	8,111916	Definitivo	
1976	8,256902	Definitivo	
1975	8,544186	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47812
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	8,973487	Definitivo	
2015	8,927268	Definitivo	
2014	8,665053	Definitivo	
2013	8,356091	Definitivo	
2012	8,408226	Definitivo	
2011	8,077278	Definitivo	
2010	7,844300	Definitivo	
2009	8,168428	Definitivo	
2008	8,508362	Definitivo	
2007	8,467039	Definitivo	
2006	8,299854	Definitivo	
2005	8,837904	Definitivo	
2004	8,629122	Definitivo	
2003	9,165609	Definitivo	
2002	8,869508	Definitivo	
2001	8,684641	Definitivo	
2000	8,972903	Definitivo	
1999	9,160066	Definitivo	
1998	8,865624	Definitivo	
1997	8,653594	Definitivo	
1996	8,741266	Definitivo	
1995	8,612117	Definitivo	
1994	8,443780	Definitivo	
1993	8,569494	Definitivo	
1992	8,122365	Definitivo	
1991	8,679624	Definitivo	
1990	8,406411	Definitivo	
1989	8,125281	Definitivo	
1988	7,859043	Definitivo	
1987	7,864910	Definitivo	
1986	8,021800	Definitivo	
1985	8,216318	Definitivo	
1984	7,845840	Definitivo	
1983	8,099691	Definitivo	
1982	8,021872	Definitivo	
1981	8,075598	Definitivo	
1980	8,162316	Definitivo	
1979	8,115327	Definitivo	
1978	8,308278	Definitivo	
1977	8,424453	Definitivo	
1976	8,658666	Definitivo	
1975	8,958457	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47813
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	9,802671	Definitivo	
2015	9,945049	Definitivo	
2014	9,313113	Definitivo	
2013	9,083789	Definitivo	
2012	9,303278	Definitivo	
2011	9,080520	Definitivo	
2010	8,877684	Definitivo	
2009	9,009591	Definitivo	
2008	8,968532	Definitivo	
2007	8,949229	Definitivo	
2006	8,672123	Definitivo	
2005	9,154608	Definitivo	
2004	8,861801	Definitivo	
2003	9,205056	Definitivo	
2002	8,923426	Definitivo	
2001	8,685029	Definitivo	
2000	8,756781	Definitivo	
1999	8,823950	Definitivo	
1998	8,693872	Definitivo	
1997	8,389262	Definitivo	
1996	8,614989	Definitivo	
1995	8,351174	Definitivo	
1994	7,987355	Definitivo	
1993	7,981726	Definitivo	
1992	7,866740	Definitivo	
1991	7,952838	Definitivo	
1990	7,751969	Definitivo	
1989	7,340563	Definitivo	
1988	7,338182	Definitivo	
1987	7,088229	Definitivo	
1986	7,230476	Definitivo	
1985	7,207404	Definitivo	
1984	6,895153	Definitivo	
1983	6,912584	Definitivo	
1982	6,591858	Definitivo	
1981	6,822537	Definitivo	
1980	6,689044	Definitivo	
1979	6,714111	Definitivo	
1978	6,811315	Definitivo	
1977	7,038787	Definitivo	
1976	7,184870	Definitivo	
1975	7,332281	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47814
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	9,490177	Definitivo	
2015	9,887043	Definitivo	
2014	9,188781	Definitivo	
2013	9,061771	Definitivo	
2012	9,444492	Definitivo	
2011	8,986153	Definitivo	
2010	8,924993	Definitivo	
2009	8,583878	Definitivo	
2008	8,981051	Definitivo	
2007	9,111007	Definitivo	
2006	8,702075	Definitivo	
2005	9,521154	Definitivo	
2004	9,057690	Definitivo	
2003	9,483571	Definitivo	
2002	9,363924	Definitivo	
2001	9,146547	Definitivo	
2000	9,267550	Definitivo	
1999	10,147663	Definitivo	
1998	9,512946	Definitivo	
1997	9,315432	Definitivo	
1996	9,453733	Definitivo	
1995	9,548695	Definitivo	
1994	9,107229	Definitivo	
1993	9,357037	Definitivo	
1992	9,231342	Definitivo	
1991	9,243512	Definitivo	
1990	9,710024	Definitivo	
1989	8,817341	Definitivo	
1988	9,006153	Definitivo	
1987	8,887280	Definitivo	
1986	8,654464	Definitivo	
1985	9,115119	Definitivo	
1984	8,120556	Definitivo	
1983	8,188604	Definitivo	
1982	8,323248	Definitivo	
1981	8,916704	Definitivo	
1980	8,695088	Definitivo	
1979	8,731982	Definitivo	
1978	8,880917	Definitivo	
1977	9,317218	Definitivo	
1976	9,127986	Definitivo	
1975	9,501229	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47815
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	5,995910	Definitivo	
2015	5,965549	Definitivo	
2014	6,015192	Definitivo	
2013	6,284011	Definitivo	
2012	5,784257	Definitivo	
2011	6,211524	Definitivo	
2010	6,648290	Definitivo	
2009	7,068415	Definitivo	
2008	6,558807	Definitivo	
2007	7,201940	Definitivo	
2006	6,535466	Definitivo	
2005	6,884460	Definitivo	
2004	6,860041	Definitivo	
2003	6,956299	Definitivo	
2002	7,184341	Definitivo	
2001	6,403520	Definitivo	
2000	6,354905	Definitivo	
1999	7,032266	Definitivo	
1998	7,468926	Definitivo	
1997	7,073189	Definitivo	
1996	7,342827	Definitivo	
1995	6,488354	Definitivo	
1994	6,871316	Definitivo	
1993	6,643458	Definitivo	
1992	6,750411	Definitivo	
1991	7,189386	Definitivo	
1990	7,436432	Definitivo	
1989	7,295643	Definitivo	
1988	6,633410	Definitivo	
1987	6,516447	Definitivo	
1986	7,065568	Definitivo	
1985	7,406680	Definitivo	
1984	6,766708	Definitivo	
1983	6,730183	Definitivo	
1982	7,604231	Definitivo	
1981	7,330864	Definitivo	
1980	7,844632	Definitivo	
1979	8,130237	Definitivo	
1978	8,029356	Definitivo	
1977	7,342735	Definitivo	
1976	8,057355	Definitivo	
1975	7,448306	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47816
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	5,738319	Definitivo	
2015	6,093830	Definitivo	
2014	5,768340	Definitivo	
2013	5,511381	Definitivo	
2012	5,698508	Definitivo	
2011	5,949795	Definitivo	
2010	5,256786	Definitivo	
2009	5,383729	Definitivo	
2008	6,300814	Definitivo	
2007	6,178676	Definitivo	
2006	6,683988	Definitivo	
2005	6,239507	Definitivo	
2004	7,037678	Definitivo	
2003	6,987909	Definitivo	
2002	6,812944	Definitivo	
2001	6,032710	Definitivo	
2000	6,514297	Definitivo	
1999	6,259990	Definitivo	
