Province	Year	Exp Smoothing 0.5 alpha	Exp Smoothing 0.65 alpha	Exp Smoothing 0.8 alpha	Exp Smoothing 0.95 alpha
País Vasco	2016	1543.513916015625	908.5036366002998	527.8160027197439	302.71915851776487
Princ. de Asturias	2003	2586.0	2586.0	2586.0	2586.0
Princ. de Asturias	2004	2586.0	2586.0	2586.0	2586.0
Princ. de Asturias	2005	2855.0	2935.7	3016.4	3097.1
Princ. de Asturias	2006	3243.0	3387.645	3508.08	3604.305
Princ. de Asturias	2007	3643.0	3813.62575	3936.016	4021.06525
Princ. de Asturias	2008	3878.5	4008.8690125000003	4078.4032	4109.3532625
Princ. de Asturias	2009	3941.25	4005.704154375	4018.88064	4009.267663125
Princ. de Asturias	2010	4203.125	4304.24645403125	4375.7761279999995	4442.21338315625
Princ. de Asturias	2011	4358.0625	4439.936258910938	4485.5552256	4509.460669157813
Princ. de Asturias	2012	4340.53125	4363.927690618828	4355.51104512	4332.32303345789
Princ. de Asturias	2013	3888.765625	3761.4246917165897	3620.702209024	3481.7661516728945
Princ. de Asturias	2014	3146.3828125	2879.0986421008065	2647.3404418048	2457.8883075836447
Princ. de Asturias	2015	2264.19140625	1905.9845247352823	1635.0680883609598	1435.7944153791823
Princ. de Asturias	2016	1336.595703125	932.9445836573487	654.213617672192	460.3397207689592
Reg. de Murcia	2003	39624.0	39624.0	39624.0	39624.0
Reg. de Murcia	2004	39624.0	39624.0	39624.0	39624.0
Reg. de Murcia	2005	41354.5	41873.65	42392.8	42911.95
Reg. de Murcia	2006	43476.75	44295.1275	44957.76	45464.6475
Reg. de Murcia	2007	45241.375	46057.194625000004	46596.352	46928.932375
Reg. de Murcia	2008	46339.1875	46954.06811875	47268.8704	47411.59661875
Reg. de Murcia	2009	47172.09375	47637.1738415625	47857.77408	47975.3298309375
Reg. de Murcia	2010	49949.546875	50945.560844546875	51753.154816	52489.41649154687
Reg. de Murcia	2011	52786.7734375	53986.546295591404	54849.8309632	55467.27082457735
Reg. de Murcia	2012	52835.38671875	53269.891203456995	53277.16619264	53013.16354122887
Reg. de Murcia	2013	49381.193359375	48497.011921209945	47397.033238528	46281.308177061444
Reg. de Murcia	2014	41415.0966796875	38715.80417242348	36238.6066477056	34090.615408853075
Reg. de Murcia	2015	31155.04833984375	27132.28146034822	23963.72132954112	21554.780770442652
Reg. de Murcia	2016	16803.024169921875	11089.448511121876	6753.544265908222	3406.189038522134
